1	2	11
1	8	8
1	9	12
1	12	10
1	16	15
1	17	13
1	18	7
1	19	11
1	21	3
1	24	1
1	26	17
1	28	20
1	29	5
1	35	7
1	42	5
1	43	18
1	45	4
1	48	6
2	1	4
2	3	3
2	10	6
2	11	14
2	16	2
2	18	5
2	19	17
2	24	4
2	25	12
2	27	3
2	38	5
2	41	14
3	2	3
3	4	12
3	5	16
3	6	9
3	7	20
3	8	16
3	14	7
3	19	1
3	20	5
3	23	3
3	26	7
3	31	11
3	42	7
3	45	16
3	50	3
4	2	19
4	3	22
4	5	11
4	6	14
4	7	14
4	11	2
4	16	5
4	19	11
4	21	6
4	24	3
4	25	3
4	28	3
4	29	8
4	30	16
4	34	14
4	36	5
4	41	13
4	42	9
4	44	3
4	45	2
4	46	18
4	50	1
5	4	36
5	6	14
5	15	19
5	19	12
5	20	17
5	24	7
5	29	5
5	31	20
5	35	2
5	36	10
5	40	9
5	41	14
5	43	5
5	45	4
5	46	13
5	47	14
6	3	8
6	5	8
6	7	2
6	11	18
6	17	4
6	20	8
6	23	9
6	24	12
6	29	3
6	30	9
6	32	3
6	34	18
6	40	20
6	42	15
6	43	15
6	50	6
7	2	20
7	4	18
7	6	12
7	8	9
7	13	7
7	15	20
7	19	18
7	21	15
7	24	17
7	27	7
7	40	15
7	42	15
7	45	2
7	48	3
8	7	34
8	9	3
8	11	12
8	19	5
8	23	18
8	25	3
8	30	12
8	44	2
8	47	2
9	3	12
9	4	20
9	6	13
9	8	8
9	10	4
9	20	1
9	24	10
9	32	16
9	37	20
10	2	3
10	9	17
10	11	16
10	13	2
10	14	11
10	15	1
10	26	19
10	29	2
10	37	17
10	38	8
10	44	1
10	45	11
10	50	15
11	3	2
11	7	1
11	8	18
11	10	14
11	12	18
11	13	18
11	14	11
11	19	4
11	23	11
11	27	15
11	28	17
11	30	11
11	31	10
11	32	9
11	39	10
11	44	1
11	45	6
11	46	1
12	6	8
12	8	18
12	11	17
12	13	15
12	14	19
12	16	13
12	17	10
12	22	9
12	27	6
12	37	9
12	39	15
12	43	3
12	45	6
12	47	7
12	48	19
13	1	8
13	2	19
13	6	3
13	12	3
13	14	12
13	16	9
13	20	12
13	22	20
13	23	11
13	27	13
13	28	9
13	32	9
13	45	3
13	47	12
14	1	3
14	5	15
14	12	15
14	13	10
14	15	7
14	18	16
14	41	11
14	49	6
14	50	8
15	6	20
15	11	1
15	14	7
15	16	5
15	17	14
15	21	6
15	24	15
15	25	10
15	27	13
15	28	12
15	32	9
15	33	3
15	40	19
15	42	6
15	45	9
16	3	8
16	4	5
16	7	14
16	9	17
16	10	2
16	12	18
16	13	10
16	15	26
16	17	2
16	18	16
16	19	11
16	21	7
16	22	12
16	34	12
16	36	2
16	49	14
17	8	14
17	9	8
17	10	3
17	12	18
17	16	15
17	18	15
17	24	3
17	29	20
17	34	4
17	43	18
17	46	8
18	1	5
18	5	14
18	7	12
18	13	3
18	14	17
18	17	3
18	19	20
18	21	19
18	25	18
18	27	13
18	43	1
19	8	7
19	9	12
19	14	17
19	18	30
19	20	16
19	23	18
19	27	17
19	38	9
19	39	20
19	47	15
20	10	14
20	14	9
20	19	3
20	21	2
20	24	20
20	25	15
20	26	1
20	30	16
20	35	4
20	36	15
20	42	20
20	44	11
20	46	20
20	48	20
21	4	15
21	5	1
21	9	13
21	14	5
21	20	2
21	22	4
21	26	13
21	27	14
21	29	18
21	33	20
21	37	17
21	39	17
22	2	17
22	3	11
22	17	18
22	19	2
22	21	7
22	23	3
22	36	14
22	37	1
22	40	17
22	42	5
22	45	16
22	48	3
23	10	6
23	16	9
23	19	18
23	22	10
23	24	2
23	31	8
23	33	12
23	35	4
23	39	19
23	45	8
24	5	19
24	13	2
24	15	7
24	19	4
24	23	18
24	25	38
24	26	8
24	30	1
24	31	16
24	34	16
24	36	4
24	37	15
24	45	6
25	3	11
25	24	19
25	26	5
25	34	4
25	45	17
25	48	9
26	15	9
26	17	18
26	21	4
26	25	5
26	27	11
26	29	7
26	33	17
26	44	7
26	46	10
26	47	9
26	50	17
27	3	18
27	9	3
27	12	11
27	13	8
27	16	18
27	19	4
27	23	11
27	26	12
27	28	7
27	40	13
