1	2	24
1	6	12
1	7	8
1	14	3
1	16	6
1	18	14
1	22	5
1	25	20
2	1	14
2	3	28
2	14	3
2	20	9
2	22	14
3	2	1
3	4	2
3	7	5
3	9	17
3	10	9
3	12	10
3	16	8
3	19	5
3	21	15
3	27	2
3	29	18
4	3	1
4	5	9
4	21	5
5	1	12
5	3	1
5	4	5
5	6	12
5	7	4
5	8	9
5	9	18
5	13	14
5	17	18
5	19	11
5	22	16
5	24	19
5	25	20
6	5	40
6	7	18
6	20	3
6	29	15
7	6	8
7	8	4
7	12	9
7	13	14
7	17	15
7	18	8
7	20	20
7	26	17
7	30	10
8	4	14
8	5	10
8	6	1
8	7	13
8	9	6
8	10	19
8	16	1
8	17	11
8	18	15
8	19	16
8	25	12
9	5	3
9	6	6
9	7	7
9	8	12
9	10	15
9	15	3
9	16	1
9	18	9
9	19	2
9	24	18
9	28	2
9	29	5
10	6	18
10	7	1
10	9	38
10	11	20
10	18	12
10	21	3
10	26	19
10	27	12
10	29	7
10	30	19
11	1	1
11	2	4
11	4	2
11	10	2
11	12	9
11	21	7
11	26	12
12	1	5
12	5	2
12	6	15
12	11	2
12	13	4
12	14	12
12	17	4
12	20	12
12	25	10
12	28	20
13	5	20
13	12	20
13	14	11
13	15	20
13	17	20
13	20	14
13	21	20
13	25	6
13	26	2
13	29	3
14	1	3
14	3	4
14	4	12
14	9	6
14	10	16
14	13	18
14	15	10
14	16	1
14	17	14
14	22	17
15	1	5
15	6	20
15	14	6
15	16	11
15	20	9
15	28	7
15	29	3
16	2	12
16	10	18
16	13	20
16	15	4
16	17	16
16	19	7
16	29	8
17	1	18
17	3	13
17	7	17
17	12	20
17	15	9
17	16	1
17	18	4
17	22	4
17	28	17
18	1	20
18	5	13
18	11	3
18	15	19
18	16	1
18	17	9
18	19	28
18	20	2
18	21	9
19	7	7
19	9	2
19	13	4
19	16	2
19	18	20
19	20	4
19	30	17
20	5	10
20	11	20
20	13	6
20	18	9
20	19	12
20	21	6
20	26	2
20	30	2
21	2	6
21	3	16
21	9	1
21	13	4
21	17	2
21	20	6
21	22	17
21	26	12
21	29	6
21	30	6
22	4	7
22	7	20
22	9	20
22	11	13
22	21	13
22	23	11
22	26	5
22	29	16
23	2	10
23	7	16
23	8	8
23	22	10
23	24	20
23	26	8
23	29	4
24	6	8
24	9	7
24	10	10
24	12	3
24	13	11
24	14	5
24	15	1
24	16	12
24	23	12
24	25	3
24	27	6
24	30	1
25	8	18
25	24	12
25	26	1
26	15	9
26	18	7
26	19	2
26	20	8
26	21	11
26	25	38
26	27	12
26	29	20
27	1	2
27	6	19
27	8	7
27	20	1
27	21	3
27	23	7
27	25	8
27	26	4
27	28	8
28	11	7
28	12	14
28	16	1
28	25	2
28	27	16
28	29	6
29	2	12
29	9	5
29	26	16
29	28	8
29	30	22
30	1	11
30	10	3
30	15	10
30	16	2
30	17	8
30	18	7
30	20	10
30	25	18
30	27	9
30	29	12
