1	2	12
1	3	10
1	9	7
1	18	4
2	1	10
2	3	22
2	6	17
2	14	1
3	2	1
3	4	12
3	6	19
3	7	1
3	8	1
3	16	4
3	18	6
4	2	12
4	3	7
4	5	2
4	7	15
4	12	8
4	14	9
4	16	13
5	1	15
5	2	17
5	3	2
5	4	6
5	6	13
5	11	16
5	17	6
5	18	15
5	19	5
6	3	5
6	4	12
6	5	15
6	7	18
6	10	11
6	11	11
6	16	19
6	17	5
6	20	9
7	3	15
7	6	9
7	8	7
8	7	14
8	9	32
8	12	14
8	14	19
9	6	19
9	8	10
9	10	24
9	12	17
9	13	15
9	16	17
9	17	3
9	20	12
10	4	11
10	6	2
10	9	6
10	11	7
10	12	14
10	16	6
11	1	8
11	10	2
11	12	5
11	13	15
11	17	12
11	18	4
12	4	11
12	7	8
12	9	11
12	11	17
12	13	7
12	15	10
12	16	8
13	4	10
13	6	3
13	8	14
13	11	16
13	12	5
13	14	22
13	15	2
13	16	17
13	18	8
14	1	7
14	4	4
14	12	6
14	13	40
14	15	12
15	3	11
15	4	15
15	5	3
15	6	14
15	10	19
15	11	19
15	14	8
15	16	9
15	18	7
16	15	6
16	17	5
16	19	1
17	6	14
17	7	9
17	11	12
17	14	10
17	16	12
17	18	8
18	3	8
18	4	2
18	5	8
18	10	3
18	17	19
18	19	4
18	20	5
19	1	1
19	6	6
19	9	13
19	12	17
19	15	1
19	16	5
19	18	4
19	20	19
20	2	1
20	3	15
20	5	14
20	7	19
20	12	17
20	15	19
20	16	4
20	18	6
20	19	40
