1	2	1
1	3	15
1	5	11
1	8	6
1	9	19
1	11	17
1	17	11
1	27	2
1	29	14
1	35	17
1	36	13
1	38	5
1	39	20
1	41	14
1	43	19
1	44	10
1	45	15
1	46	14
1	49	1
1	50	17
1	61	19
1	62	4
1	63	19
1	76	1
1	78	11
1	83	17
1	84	9
1	87	4
2	1	10
2	3	30
2	8	18
2	13	3
2	14	5
2	16	12
2	20	12
2	24	9
2	25	19
2	28	7
2	37	15
2	45	8
2	50	7
2	53	13
2	54	12
2	57	1
2	58	9
2	64	18
2	71	11
2	76	11
2	79	8
2	83	15
2	89	9
2	91	17
2	94	13
2	99	19
3	2	14
3	4	7
3	5	6
3	7	18
3	12	20
3	14	8
3	17	20
3	28	15
3	33	17
3	37	10
3	38	15
3	41	4
3	46	1
3	53	12
3	55	5
3	56	6
3	59	15
3	60	11
3	61	3
3	65	11
3	69	11
3	71	17
3	72	20
3	78	10
3	81	20
3	89	6
3	100	5
4	1	12
4	3	14
4	5	6
4	7	12
4	11	17
4	13	4
4	24	8
4	25	16
4	26	15
4	30	13
4	31	11
4	36	20
4	37	1
4	41	15
4	44	19
4	46	2
4	48	19
4	50	18
4	67	1
4	70	6
4	72	3
4	77	17
4	78	17
4	79	9
4	82	5
4	90	18
4	92	3
4	95	3
4	98	16
4	99	12
5	4	11
5	6	10
5	8	2
5	12	5
5	13	9
5	15	14
5	16	20
5	18	11
5	20	3
5	21	11
5	24	2
5	33	16
5	34	8
5	39	18
5	47	20
5	51	5
5	54	7
5	58	3
5	59	16
5	65	9
5	71	11
5	83	11
5	84	7
5	86	20
5	89	15
5	90	16
6	5	28
6	7	5
6	8	3
6	10	14
6	16	1
6	18	20
6	19	18
6	21	5
6	32	15
6	37	5
6	40	11
6	43	20
6	48	14
6	50	2
6	58	15
6	66	12
6	77	19
6	78	16
6	79	20
6	91	3
6	94	1
6	98	8
7	6	14
7	8	12
7	11	3
7	12	11
7	14	8
7	28	4
7	29	6
7	39	5
7	40	20
7	49	16
7	50	15
7	51	19
7	52	3
7	53	8
7	55	5
7	57	1
7	60	3
7	62	5
7	63	4
7	71	8
7	74	1
7	76	19
7	78	6
7	82	5
7	86	1
7	97	15
7	100	12
8	3	15
8	7	17
8	9	34
8	18	10
8	19	17
8	23	13
8	24	12
8	27	14
8	30	8
8	31	13
8	34	7
8	50	5
8	53	18
8	57	18
8	58	1
8	59	2
8	62	11
8	67	9
8	68	13
8	72	3
8	77	16
8	81	19
8	86	16
8	88	15
8	93	2
8	97	10
9	8	5
9	10	20
9	12	12
9	13	6
9	15	9
9	16	7
9	18	15
9	22	4
9	27	10
9	31	11
9	33	11
9	35	16
9	38	5
9	45	5
9	46	2
9	47	13
9	52	20
9	58	6
9	60	10
9	61	18
9	65	9
9	66	4
9	70	3
9	78	9
9	79	15
