1	2	8
1	9	6
1	12	16
1	15	16
1	16	7
1	24	11
1	25	18
1	28	17
1	30	15
1	32	9
1	37	12
1	41	8
1	42	11
1	46	7
1	47	14
1	48	5
1	49	12
1	51	16
1	59	7
1	65	9
1	70	7
1	73	16
1	74	4
1	77	12
1	78	2
1	79	10
1	85	6
1	88	3
1	94	8
1	98	2
1	100	12
1	109	1
1	113	17
1	117	11
1	118	16
1	126	16
1	128	19
1	130	20
1	136	7
1	139	10
1	142	15
1	147	1
1	148	7
1	153	4
1	159	18
1	160	4
1	161	18
1	163	15
1	164	1
1	171	13
1	172	7
1	173	7
1	176	10
1	178	6
1	185	4
1	186	10
1	187	17
1	188	9
1	192	7
1	200	10
1	202	18
1	204	12
1	210	9
1	213	5
1	216	12
1	218	4
1	226	7
1	228	1
1	230	8
1	238	1
1	239	10
1	242	13
1	250	17
1	251	5
1	258	15
1	264	17
1	268	9
1	271	12
1	274	5
1	279	19
1	280	1
1	282	13
1	283	4
1	285	9
1	286	7
1	288	14
1	296	16
1	298	7
1	299	19
1	301	3
1	313	8
1	320	12
1	321	12
1	322	11
1	325	1
1	326	14
1	330	20
1	337	9
1	341	10
1	342	16
1	345	13
1	349	8
1	350	15
1	354	3
1	355	1
1	359	16
1	363	16
1	366	16
1	368	7
1	372	10
1	377	2
1	378	20
1	385	1
1	391	20
2	1	19
2	3	15
2	5	17
2	12	14
2	15	13
2	17	4
2	22	8
2	23	4
2	24	13
2	30	20
2	33	2
2	35	15
2	36	1
2	41	3
2	44	4
2	50	9
2	53	8
2	63	3
2	65	8
2	66	18
2	72	20
2	80	18
2	90	17
2	91	17
2	96	6
2	98	15
2	99	1
2	101	18
2	104	8
2	106	2
2	111	18
2	112	15
2	118	6
2	122	19
2	129	14
2	131	7
2	134	3
2	138	4
2	141	8
2	142	10
2	150	17
2	166	7
2	167	12
2	169	4
2	180	12
2	185	20
2	186	3
2	192	14
2	194	17
2	198	16
2	201	10
2	202	9
2	204	12
2	206	11
2	208	13
2	209	20
2	210	6
2	212	3
2	214	15
2	216	5
2	217	3
2	220	10
2	222	20
2	226	13
2	227	18
2	230	1
2	233	9
2	234	13
2	239	2
2	240	7
2	246	4
2	262	7
2	264	2
2	273	4
2	281	14
2	288	20
2	289	15
2	290	13
2	291	14
2	297	14
2	298	18
2	303	7
2	305	3
2	321	13
2	328	10
2	335	13
2	339	19
2	344	7
2	347	1
2	351	9
2	353	20
2	354	16
2	356	2
2	361	2
2	362	18
2	363	15
2	366	20
2	372	19
2	376	11
2	378	10
2	397	10
2	398	19
2	400	14
3	1	4
3	2	19
3	4	16
3	5	14
3	8	20
3	9	14
3	17	11
3	22	16
3	28	1
3	29	7
3	41	6
3	46	6
3	55	19
3	57	14
3	58	5
3	60	4
3	62	12
3	68	10
3	73	19
3	76	13
3	78	13
3	85	17
3	87	2
3	89	7
3	93	14
3	94	5
3	96	6
3	97	19
3	100	3
3	106	18
3	112	13
3	114	11
3	116	13
3	121	11
3	128	19
3	131	20
3	132	19
3	133	17
3	138	6
3	139	14
3	143	1
3	152	2
3	153	19
3	155	12
3	157	2
3	159	10
3	161	18
3	165	6
3	166	1
3	170	15
3	171	4
3	182	17
3	183	2
3	190	9
3	196	11
3	214	15
3	219	9
3	225	4
3	234	17
3	235	7
3	236	12
3	237	5
3	249	4
3	250	13
3	254	9
3	263	7
3	265	13
3	267	5
3	268	13
3	269	20
3	270	20
3	273	20
3	291	18
3	297	18
3	298	10
3	302	17
3	304	8
3	306	12
3	307	9
3	310	17
3	321	6
3	322	6
3	323	6
3	325	6
3	330	11
3	334	3
3	335	19
3	337	11
3	340	1
3	345	12
3	350	13
3	351	12
3	360	13
3	365	12
3	369	4
3	371	15
3	376	1
3	377	18
3	381	3
3	383	10
3	387	12
3	389	2
3	393	5
3	394	13
3	396	12
4	1	9
4	3	1
4	5	6
4	6	11
4	13	4
4	16	11
4	17	20
4	20	4
4	26	4
4	34	10
4	38	20
4	44	2
4	47	11
4	49	2
4	54	14
4	56	17
4	57	6
4	61	2
4	62	14
4	70	5
4	71	17
4	74	11
4	75	13
4	77	18
4	78	14
4	79	11
4	82	1
4	84	4
4	86	10
4	88	16
4	92	20
4	93	20
4	96	11
4	104	4
4	106	18
4	108	19
4	126	20
4	131	19
4	132	1
4	140	3
4	142	17
4	143	1
4	150	4
4	154	10
4	155	15
4	157	16
4	161	5
4	168	1
4	172	6
4	174	18
4	176	7
4	177	12
4	178	12
4	188	19
4	191	17
4	194	14
4	196	14
4	199	6
4	201	12
4	211	17
4	212	5
4	217	12
4	223	11
4	230	20
4	235	17
4	236	1
4	241	9
4	244	6
4	245	15
4	247	2
4	251	4
4	263	3
4	267	16
4	268	19
4	269	5
4	270	15
4	272	12
4	275	4
4	286	1
4	287	2
4	291	14
4	293	7
4	294	2
4	299	19
4	301	11
4	303	7
4	304	13
4	306	6
4	311	13
4	312	12
4	317	5
4	322	7
4	323	13
4	325	11
4	328	4
4	329	17
4	332	1
4	336	3
4	337	5
4	339	15
4	350	19
4	355	15
4	356	15
4	360	9
4	362	8
4	364	1
4	366	6
4	370	2
4	373	18
4	381	3
4	382	7
4	386	16
4	388	5
4	395	1
5	2	11
5	4	6
5	6	1
5	20	17
5	23	19
5	25	17
5	30	3
5	32	12
5	36	3
5	38	1
5	41	9
5	45	11
5	47	9
5	54	4
5	55	4
5	64	1
5	65	2
5	66	11
5	67	1
5	72	15
5	79	3
5	84	14
5	90	19
5	97	15
5	98	13
5	106	18
5	107	9
5	109	12
5	111	20
5	113	17
5	115	5
5	121	16
5	122	4
5	127	13
5	132	17
5	149	10
5	151	16
5	152	7
5	157	5
5	158	19
5	160	16
5	161	2
5	163	16
5	168	20
5	181	19
5	183	15
5	186	9
5	187	16
5	196	15
5	204	2
5	205	2
5	207	6
5	210	19
5	213	17
5	214	13
5	217	2
5	226	3
5	231	16
5	244	18
5	251	15
5	254	15
5	261	1
5	263	17
5	271	15
5	274	3
5	276	11
5	278	15
5	279	19
5	282	6
5	286	13
5	289	10
5	292	9
5	295	1
5	296	18
5	298	13
5	301	2
5	307	15
5	315	1
5	322	7
5	323	5
5	324	16
5	330	5
5	332	2
5	340	3
5	342	6
5	343	17
5	344	14
5	347	13
5	349	15
5	354	15
5	357	2
5	361	2
5	366	1
5	376	11
5	377	13
5	382	7
5	391	5
5	392	3
5	394	13
5	400	8
6	5	22
6	7	7
6	8	11
6	9	19
6	13	18
6	14	10
6	18	3
6	19	7
6	24	17
6	26	8
6	35	6
6	36	1
6	39	16
6	41	16
6	44	5
6	47	6
6	49	6
6	53	1
6	57	10
6	68	8
6	69	12
6	78	17
6	89	10
6	90	19
6	93	19
6	108	2
6	123	18
6	124	12
6	129	3
6	131	18
6	138	15
6	140	14
6	141	4
6	158	8
6	159	10
6	163	1
6	170	18
6	175	9
6	178	14
6	183	9
6	191	1
6	193	5
6	196	13
6	198	5
